2026/07/05 18:46:27.232, 210 MHz, 0 %, 23.65 W, 1 MiB
2026/07/05 18:51:35.374, 210 MHz, 0 %, 23.97 W, 7186 MiB
2026/07/05 18:51:36.375, 210 MHz, 0 %, 23.98 W, 7186 MiB
2026/07/05 18:51:37.375, 210 MHz, 0 %, 24.10 W, 7186 MiB
2026/07/05 18:51:38.375, 210 MHz, 0 %, 23.97 W, 7186 MiB
2026/07/05 18:51:39.376, 210 MHz, 0 %, 23.97 W, 7186 MiB
2026/07/05 18:51:40.376, 210 MHz, 0 %, 24.07 W, 7186 MiB
2026/07/05 18:51:41.376, 210 MHz, 0 %, 23.90 W, 7186 MiB
2026/07/05 18:51:42.377, 210 MHz, 0 %, 23.90 W, 7186 MiB
2026/07/05 18:51:43.377, 210 MHz, 0 %, 24.02 W, 7186 MiB
2026/07/05 18:51:44.378, 210 MHz, 0 %, 23.88 W, 7186 MiB
2026/07/05 18:51:45.378, 210 MHz, 0 %, 23.91 W, 7186 MiB
2026/07/05 18:51:46.378, 210 MHz, 0 %, 24.06 W, 7186 MiB
2026/07/05 18:51:47.379, 210 MHz, 0 %, 23.90 W, 7186 MiB
2026/07/05 18:51:48.379, 210 MHz, 0 %, 23.86 W, 7186 MiB
2026/07/05 18:51:49.379, 210 MHz, 0 %, 23.99 W, 7186 MiB
2026/07/05 18:51:50.380, 210 MHz, 0 %, 23.87 W, 7186 MiB
2026/07/05 18:51:51.380, 210 MHz, 0 %, 23.85 W, 7186 MiB
2026/07/05 18:51:52.380, 210 MHz, 0 %, 23.95 W, 7186 MiB
2026/07/05 18:51:53.381, 210 MHz, 0 %, 23.80 W, 7186 MiB
2026/07/05 18:51:54.381, 210 MHz, 0 %, 23.80 W, 7186 MiB
2026/07/05 18:51:55.381, 210 MHz, 0 %, 23.89 W, 7186 MiB
2026/07/05 18:51:56.382, 210 MHz, 0 %, 23.74 W, 7186 MiB
2026/07/05 18:51:57.382, 210 MHz, 0 %, 23.76 W, 7186 MiB
2026/07/05 18:51:58.382, 210 MHz, 0 %, 23.94 W, 7186 MiB
2026/07/05 18:51:59.383, 210 MHz, 0 %, 23.83 W, 7186 MiB
2026/07/05 18:52:00.383, 210 MHz, 0 %, 23.82 W, 7186 MiB
2026/07/05 18:52:01.383, 210 MHz, 0 %, 23.97 W, 7186 MiB
2026/07/05 18:52:02.384, 210 MHz, 0 %, 23.81 W, 7186 MiB
2026/07/05 18:52:03.384, 210 MHz, 0 %, 23.76 W, 7186 MiB
2026/07/05 18:52:04.384, 210 MHz, 0 %, 23.78 W, 7186 MiB
2026/07/05 18:52:05.385, 210 MHz, 0 %, 23.78 W, 7186 MiB
2026/07/05 18:52:06.385, 210 MHz, 0 %, 23.91 W, 7186 MiB
2026/07/05 18:52:07.385, 210 MHz, 0 %, 23.76 W, 7186 MiB
2026/07/05 18:52:08.386, 210 MHz, 0 %, 23.76 W, 7186 MiB
2026/07/05 18:52:09.386, 210 MHz, 0 %, 23.94 W, 7186 MiB
2026/07/05 18:52:10.387, 210 MHz, 0 %, 23.79 W, 7186 MiB
2026/07/05 18:52:11.387, 210 MHz, 0 %, 23.74 W, 7186 MiB
2026/07/05 18:52:12.387, 210 MHz, 0 %, 23.88 W, 7186 MiB
2026/07/05 18:52:13.388, 210 MHz, 0 %, 23.76 W, 7186 MiB
2026/07/05 18:52:14.388, 210 MHz, 0 %, 23.79 W, 7186 MiB
2026/07/05 18:52:15.388, 210 MHz, 0 %, 23.92 W, 7186 MiB
2026/07/05 18:52:16.389, 210 MHz, 0 %, 23.77 W, 7186 MiB
2026/07/05 18:52:17.389, 210 MHz, 0 %, 23.79 W, 7186 MiB
2026/07/05 18:52:18.389, 210 MHz, 0 %, 23.96 W, 7186 MiB
2026/07/05 18:52:19.390, 210 MHz, 0 %, 23.81 W, 7186 MiB
2026/07/05 18:52:20.390, 210 MHz, 0 %, 23.77 W, 7186 MiB
2026/07/05 18:52:21.390, 210 MHz, 0 %, 23.89 W, 7186 MiB
2026/07/05 18:52:22.391, 210 MHz, 0 %, 23.78 W, 7186 MiB
2026/07/05 18:52:23.391, 210 MHz, 0 %, 23.80 W, 7186 MiB
2026/07/05 18:52:24.392, 210 MHz, 0 %, 23.91 W, 7186 MiB
2026/07/05 18:52:25.392, 210 MHz, 0 %, 23.73 W, 7186 MiB
2026/07/05 18:52:26.392, 210 MHz, 0 %, 23.72 W, 7186 MiB
2026/07/05 18:52:27.393, 210 MHz, 0 %, 24.04 W, 7186 MiB
2026/07/05 18:52:28.393, 210 MHz, 0 %, 24.05 W, 7186 MiB
2026/07/05 18:52:29.393, 210 MHz, 0 %, 23.89 W, 7186 MiB
2026/07/05 18:52:30.394, 210 MHz, 0 %, 23.71 W, 7186 MiB
2026/07/05 18:52:31.394, 210 MHz, 0 %, 23.73 W, 7186 MiB
2026/07/05 18:52:32.395, 210 MHz, 0 %, 23.86 W, 7186 MiB
2026/07/05 18:52:33.395, 210 MHz, 0 %, 23.66 W, 7186 MiB
2026/07/05 18:52:34.395, 210 MHz, 0 %, 23.63 W, 7186 MiB
2026/07/05 18:52:35.396, 210 MHz, 0 %, 23.73 W, 7186 MiB
2026/07/05 18:52:36.396, 210 MHz, 0 %, 23.61 W, 7186 MiB
2026/07/05 18:52:37.396, 210 MHz, 0 %, 23.66 W, 7186 MiB
2026/07/05 18:52:38.397, 210 MHz, 0 %, 23.95 W, 7186 MiB
2026/07/05 18:52:39.397, 210 MHz, 0 %, 23.97 W, 7186 MiB
2026/07/05 18:52:40.398, 210 MHz, 0 %, 23.82 W, 7186 MiB
2026/07/05 18:52:41.398, 210 MHz, 0 %, 23.64 W, 7186 MiB
2026/07/05 18:52:42.398, 210 MHz, 0 %, 23.63 W, 7186 MiB
2026/07/05 18:52:43.399, 210 MHz, 0 %, 23.79 W, 7186 MiB
2026/07/05 18:52:44.399, 210 MHz, 0 %, 23.67 W, 7186 MiB
2026/07/05 18:52:45.399, 210 MHz, 0 %, 23.66 W, 7186 MiB
2026/07/05 18:52:46.400, 210 MHz, 0 %, 23.81 W, 7186 MiB
2026/07/05 18:52:47.400, 210 MHz, 0 %, 23.68 W, 7186 MiB
2026/07/05 18:52:48.401, 210 MHz, 0 %, 23.66 W, 7186 MiB
2026/07/05 18:52:49.405, 210 MHz, 0 %, 23.76 W, 7186 MiB
2026/07/05 18:52:50.406, 210 MHz, 0 %, 23.62 W, 7186 MiB
2026/07/05 18:52:51.406, 210 MHz, 0 %, 23.64 W, 7186 MiB
2026/07/05 18:52:52.407, 210 MHz, 0 %, 23.76 W, 7186 MiB
2026/07/05 18:52:53.407, 210 MHz, 0 %, 23.65 W, 7186 MiB
2026/07/05 18:52:54.407, 210 MHz, 0 %, 23.68 W, 7186 MiB
2026/07/05 18:52:55.408, 210 MHz, 0 %, 23.81 W, 7186 MiB
2026/07/05 18:52:56.408, 210 MHz, 0 %, 23.65 W, 7186 MiB
2026/07/05 18:52:57.408, 210 MHz, 0 %, 23.63 W, 7186 MiB
2026/07/05 18:52:58.409, 210 MHz, 0 %, 23.75 W, 7186 MiB
2026/07/05 18:52:59.409, 210 MHz, 0 %, 23.63 W, 7186 MiB
2026/07/05 18:53:00.410, 210 MHz, 0 %, 23.66 W, 7186 MiB
2026/07/05 18:53:01.410, 210 MHz, 0 %, 23.82 W, 7186 MiB
2026/07/05 18:53:02.410, 210 MHz, 0 %, 23.68 W, 7186 MiB
2026/07/05 18:53:03.411, 210 MHz, 0 %, 23.67 W, 7186 MiB
2026/07/05 18:53:04.411, 210 MHz, 0 %, 23.81 W, 7186 MiB
2026/07/05 18:53:05.411, 210 MHz, 0 %, 23.68 W, 7186 MiB
2026/07/05 18:53:06.412, 210 MHz, 0 %, 23.68 W, 7186 MiB
2026/07/05 18:53:07.412, 210 MHz, 0 %, 23.80 W, 7186 MiB
2026/07/05 18:53:08.412, 210 MHz, 0 %, 23.68 W, 7186 MiB
2026/07/05 18:53:09.413, 210 MHz, 0 %, 23.69 W, 7186 MiB
2026/07/05 18:53:10.413, 210 MHz, 0 %, 23.69 W, 7186 MiB
2026/07/05 18:53:11.414, 210 MHz, 0 %, 23.70 W, 7186 MiB
2026/07/05 18:53:12.414, 210 MHz, 0 %, 23.82 W, 7186 MiB
2026/07/05 18:53:13.414, 210 MHz, 0 %, 23.66 W, 7186 MiB
2026/07/05 18:53:14.415, 210 MHz, 0 %, 23.69 W, 7186 MiB
2026/07/05 18:53:15.415, 210 MHz, 0 %, 23.82 W, 7186 MiB
2026/07/05 18:53:16.415, 210 MHz, 0 %, 23.64 W, 7186 MiB
2026/07/05 18:53:17.416, 210 MHz, 0 %, 23.67 W, 7186 MiB
2026/07/05 18:53:18.416, 210 MHz, 0 %, 23.81 W, 7186 MiB
2026/07/05 18:53:19.417, 210 MHz, 0 %, 23.65 W, 7186 MiB
2026/07/05 18:53:20.417, 210 MHz, 0 %, 23.65 W, 7186 MiB
2026/07/05 18:53:21.418, 210 MHz, 0 %, 23.76 W, 7186 MiB
2026/07/05 18:53:22.418, 210 MHz, 0 %, 23.63 W, 7186 MiB
2026/07/05 18:53:23.418, 210 MHz, 0 %, 23.65 W, 7186 MiB
2026/07/05 18:53:24.419, 210 MHz, 0 %, 23.78 W, 7186 MiB
2026/07/05 18:53:25.419, 210 MHz, 0 %, 23.62 W, 7186 MiB
2026/07/05 18:53:26.419, 210 MHz, 0 %, 23.62 W, 7186 MiB
2026/07/05 18:53:27.420, 210 MHz, 0 %, 23.74 W, 7186 MiB
2026/07/05 18:53:28.420, 210 MHz, 0 %, 23.59 W, 7186 MiB
2026/07/05 18:53:29.421, 210 MHz, 0 %, 23.62 W, 7186 MiB
2026/07/05 18:53:30.421, 210 MHz, 0 %, 23.75 W, 7186 MiB
2026/07/05 18:53:31.421, 210 MHz, 0 %, 23.61 W, 7186 MiB
2026/07/05 18:53:32.422, 1965 MHz, 0 %, 76.84 W, 7186 MiB
2026/07/05 18:53:33.422, 1965 MHz, 0 %, 152.02 W, 7186 MiB
2026/07/05 18:53:34.422, 1950 MHz, 92 %, 172.49 W, 7196 MiB
2026/07/05 18:53:35.423, 1935 MHz, 89 %, 281.42 W, 7240 MiB
2026/07/05 18:53:36.423, 1950 MHz, 73 %, 275.45 W, 7240 MiB
2026/07/05 18:53:37.423, 1950 MHz, 55 %, 267.76 W, 7240 MiB
2026/07/05 18:53:38.424, 1950 MHz, 28 %, 261.04 W, 7240 MiB
2026/07/05 18:53:39.424, 1935 MHz, 17 %, 269.75 W, 7240 MiB
2026/07/05 18:53:40.424, 1920 MHz, 20 %, 268.62 W, 7240 MiB
2026/07/05 18:53:41.425, 1860 MHz, 100 %, 257.29 W, 7240 MiB
2026/07/05 18:53:42.425, 1950 MHz, 32 %, 216.51 W, 7240 MiB
2026/07/05 18:53:43.425, 1920 MHz, 28 %, 281.50 W, 7240 MiB
2026/07/05 18:53:44.426, 1875 MHz, 100 %, 320.83 W, 7240 MiB
2026/07/05 18:53:45.426, 1920 MHz, 21 %, 286.01 W, 7240 MiB
2026/07/05 18:53:46.426, 1935 MHz, 17 %, 274.75 W, 7240 MiB
2026/07/05 18:53:47.427, 1920 MHz, 28 %, 274.73 W, 7240 MiB
2026/07/05 18:53:48.427, 1905 MHz, 100 %, 300.82 W, 7240 MiB
2026/07/05 18:53:49.427, 1875 MHz, 100 %, 324.32 W, 7240 MiB
2026/07/05 18:53:50.428, 1935 MHz, 71 %, 242.78 W, 7240 MiB
2026/07/05 18:53:51.428, 1920 MHz, 38 %, 292.77 W, 7240 MiB
2026/07/05 18:53:52.429, 1845 MHz, 100 %, 271.95 W, 7240 MiB
2026/07/05 18:53:53.429, 1905 MHz, 94 %, 272.86 W, 7240 MiB
2026/07/05 18:53:54.429, 1905 MHz, 78 %, 290.21 W, 7240 MiB
2026/07/05 18:53:55.430, 1905 MHz, 61 %, 291.40 W, 7240 MiB
2026/07/05 18:53:56.430, 1905 MHz, 36 %, 294.04 W, 7240 MiB
2026/07/05 18:53:57.430, 1845 MHz, 73 %, 302.76 W, 7240 MiB
2026/07/05 18:53:58.431, 1785 MHz, 79 %, 331.39 W, 7240 MiB
2026/07/05 18:53:59.431, 1845 MHz, 75 %, 331.42 W, 7240 MiB
2026/07/05 18:54:00.431, 1875 MHz, 79 %, 333.94 W, 7240 MiB
2026/07/05 18:54:01.432, 1845 MHz, 76 %, 334.31 W, 7240 MiB
2026/07/05 18:54:02.432, 1890 MHz, 79 %, 338.85 W, 7240 MiB
2026/07/05 18:54:03.433, 1905 MHz, 81 %, 338.92 W, 7240 MiB
2026/07/05 18:54:04.433, 1890 MHz, 73 %, 328.13 W, 7240 MiB
2026/07/05 18:54:05.433, 1890 MHz, 74 %, 324.50 W, 7240 MiB
2026/07/05 18:54:06.434, 1890 MHz, 71 %, 325.60 W, 7240 MiB
2026/07/05 18:54:07.434, 1875 MHz, 71 %, 331.89 W, 7240 MiB
2026/07/05 18:54:08.434, 1905 MHz, 69 %, 335.26 W, 7240 MiB
2026/07/05 18:54:09.435, 1890 MHz, 69 %, 326.26 W, 7240 MiB
2026/07/05 18:54:10.435, 1890 MHz, 67 %, 319.42 W, 7240 MiB
2026/07/05 18:54:11.435, 1890 MHz, 65 %, 330.45 W, 7240 MiB
2026/07/05 18:54:12.436, 1905 MHz, 0 %, 302.80 W, 7240 MiB
2026/07/05 18:54:13.436, 1920 MHz, 0 %, 188.37 W, 7240 MiB
2026/07/05 18:54:14.437, 1695 MHz, 0 %, 165.64 W, 7240 MiB
2026/07/05 18:54:15.437, 1695 MHz, 0 %, 150.22 W, 7240 MiB
2026/07/05 18:54:16.437, 1695 MHz, 0 %, 134.60 W, 7240 MiB
2026/07/05 18:54:17.438, 1695 MHz, 0 %, 133.88 W, 7240 MiB
2026/07/05 18:54:18.438, 1695 MHz, 0 %, 133.37 W, 7240 MiB
2026/07/05 18:54:19.438, 1695 MHz, 0 %, 132.88 W, 7240 MiB
2026/07/05 18:54:20.439, 1695 MHz, 0 %, 132.51 W, 7240 MiB
2026/07/05 18:54:21.439, 1695 MHz, 0 %, 132.27 W, 7240 MiB
2026/07/05 18:54:22.439, 1695 MHz, 0 %, 131.96 W, 7240 MiB
2026/07/05 18:54:23.440, 1695 MHz, 0 %, 131.62 W, 7240 MiB
2026/07/05 18:54:24.440, 1695 MHz, 0 %, 131.53 W, 7240 MiB
2026/07/05 18:54:25.440, 1695 MHz, 0 %, 131.38 W, 7240 MiB
2026/07/05 18:54:26.441, 1695 MHz, 0 %, 131.13 W, 7240 MiB
2026/07/05 18:54:27.441, 1695 MHz, 0 %, 131.02 W, 7240 MiB
2026/07/05 18:54:28.441, 1695 MHz, 0 %, 130.94 W, 7240 MiB
2026/07/05 18:54:29.442, 1695 MHz, 0 %, 130.77 W, 7240 MiB
2026/07/05 18:54:30.442, 210 MHz, 0 %, 84.18 W, 7240 MiB
2026/07/05 18:54:31.442, 210 MHz, 0 %, 32.50 W, 7240 MiB
2026/07/05 18:54:32.443, 210 MHz, 0 %, 26.64 W, 7240 MiB
2026/07/05 18:54:33.443, 210 MHz, 0 %, 25.64 W, 7240 MiB
2026/07/05 18:54:34.443, 210 MHz, 0 %, 25.42 W, 7240 MiB
2026/07/05 18:54:35.444, 210 MHz, 0 %, 25.41 W, 7240 MiB
2026/07/05 18:54:36.444, 210 MHz, 0 %, 25.06 W, 7240 MiB
2026/07/05 18:54:37.444, 210 MHz, 0 %, 24.88 W, 7240 MiB
2026/07/05 18:54:38.445, 210 MHz, 0 %, 25.25 W, 7240 MiB
2026/07/05 18:54:39.445, 210 MHz, 0 %, 25.21 W, 7240 MiB
2026/07/05 18:54:40.445, 210 MHz, 0 %, 25.05 W, 7240 MiB
2026/07/05 18:54:41.446, 210 MHz, 0 %, 24.97 W, 7240 MiB
2026/07/05 18:54:42.446, 210 MHz, 0 %, 24.69 W, 7240 MiB
2026/07/05 18:54:43.446, 210 MHz, 0 %, 24.49 W, 7240 MiB
2026/07/05 18:54:44.447, 210 MHz, 0 %, 24.42 W, 7240 MiB
2026/07/05 18:54:45.447, 210 MHz, 0 %, 24.52 W, 7240 MiB
2026/07/05 18:54:46.447, 210 MHz, 0 %, 24.31 W, 7240 MiB
2026/07/05 18:54:47.448, 210 MHz, 0 %, 24.27 W, 7240 MiB
2026/07/05 18:54:48.448, 210 MHz, 0 %, 24.40 W, 7240 MiB
2026/07/05 18:54:49.448, 210 MHz, 0 %, 24.22 W, 7240 MiB
2026/07/05 18:54:50.449, 210 MHz, 0 %, 24.27 W, 7240 MiB
2026/07/05 18:54:51.449, 210 MHz, 0 %, 24.42 W, 7240 MiB
2026/07/05 18:54:52.449, 210 MHz, 0 %, 24.20 W, 7240 MiB
2026/07/05 18:54:53.450, 210 MHz, 0 %, 24.17 W, 7240 MiB
2026/07/05 18:54:54.450, 210 MHz, 0 %, 24.31 W, 7240 MiB
2026/07/05 18:54:55.450, 210 MHz, 0 %, 24.12 W, 7240 MiB
2026/07/05 18:54:56.451, 210 MHz, 0 %, 24.08 W, 7240 MiB
2026/07/05 18:54:57.451, 210 MHz, 0 %, 24.21 W, 7240 MiB
2026/07/05 18:54:58.451, 210 MHz, 0 %, 24.01 W, 7240 MiB
2026/07/05 18:54:59.452, 210 MHz, 0 %, 24.01 W, 7240 MiB
2026/07/05 18:55:00.452, 210 MHz, 0 %, 24.20 W, 7240 MiB
2026/07/05 18:55:01.452, 210 MHz, 0 %, 24.02 W, 7240 MiB
2026/07/05 18:55:02.453, 210 MHz, 0 %, 24.00 W, 7240 MiB
2026/07/05 18:55:03.453, 210 MHz, 0 %, 24.13 W, 7240 MiB
2026/07/05 18:55:04.453, 210 MHz, 0 %, 24.00 W, 7240 MiB
2026/07/05 18:55:05.454, 210 MHz, 0 %, 24.00 W, 7240 MiB
2026/07/05 18:55:06.454, 210 MHz, 0 %, 24.13 W, 7240 MiB
2026/07/05 18:55:07.454, 210 MHz, 0 %, 23.96 W, 7240 MiB
2026/07/05 18:55:08.455, 210 MHz, 0 %, 23.93 W, 7240 MiB
2026/07/05 18:55:09.455, 210 MHz, 0 %, 24.07 W, 7240 MiB
2026/07/05 18:55:10.455, 210 MHz, 0 %, 23.93 W, 7240 MiB
2026/07/05 18:55:11.456, 210 MHz, 0 %, 24.44 W, 7240 MiB
2026/07/05 18:55:12.456, 210 MHz, 0 %, 24.57 W, 7240 MiB
2026/07/05 18:55:13.456, 210 MHz, 0 %, 24.05 W, 7240 MiB
2026/07/05 18:55:14.457, 210 MHz, 0 %, 23.92 W, 7240 MiB
2026/07/05 18:55:15.457, 210 MHz, 0 %, 23.97 W, 7240 MiB
2026/07/05 18:55:16.457, 210 MHz, 0 %, 24.12 W, 7240 MiB
2026/07/05 18:55:17.458, 210 MHz, 0 %, 23.95 W, 7240 MiB
2026/07/05 18:55:18.458, 210 MHz, 0 %, 23.95 W, 7240 MiB
2026/07/05 18:55:19.458, 210 MHz, 0 %, 24.10 W, 7240 MiB
2026/07/05 18:55:20.459, 210 MHz, 0 %, 23.97 W, 7240 MiB
2026/07/05 18:55:21.459, 210 MHz, 0 %, 23.98 W, 7240 MiB
2026/07/05 18:55:22.459, 210 MHz, 0 %, 24.16 W, 7240 MiB
2026/07/05 18:55:23.460, 210 MHz, 0 %, 24.01 W, 7240 MiB
2026/07/05 18:55:24.460, 210 MHz, 0 %, 23.99 W, 7240 MiB
2026/07/05 18:55:25.460, 210 MHz, 0 %, 24.13 W, 7240 MiB
2026/07/05 18:55:26.461, 210 MHz, 0 %, 23.94 W, 7240 MiB
2026/07/05 18:55:27.461, 210 MHz, 0 %, 23.90 W, 7240 MiB
2026/07/05 18:55:28.461, 210 MHz, 0 %, 24.02 W, 7240 MiB
2026/07/05 18:55:29.462, 210 MHz, 0 %, 23.89 W, 7240 MiB
2026/07/05 18:55:30.462, 210 MHz, 0 %, 23.90 W, 7240 MiB
2026/07/05 18:55:31.462, 210 MHz, 0 %, 24.02 W, 7240 MiB
2026/07/05 18:55:32.463, 210 MHz, 0 %, 23.87 W, 7240 MiB
2026/07/05 18:55:33.463, 210 MHz, 0 %, 23.91 W, 7240 MiB
2026/07/05 18:55:34.463, 210 MHz, 0 %, 24.04 W, 7240 MiB
2026/07/05 18:55:35.464, 210 MHz, 0 %, 23.86 W, 7240 MiB
2026/07/05 18:55:36.464, 210 MHz, 0 %, 23.84 W, 7240 MiB
2026/07/05 18:55:37.464, 210 MHz, 0 %, 24.01 W, 7240 MiB
2026/07/05 18:55:38.465, 210 MHz, 0 %, 23.84 W, 7240 MiB
2026/07/05 18:55:39.465, 210 MHz, 0 %, 23.80 W, 7240 MiB
2026/07/05 18:55:40.465, 210 MHz, 0 %, 23.99 W, 7240 MiB
2026/07/05 18:55:41.466, 210 MHz, 0 %, 23.85 W, 7240 MiB
2026/07/05 18:55:42.466, 210 MHz, 0 %, 23.83 W, 7240 MiB
2026/07/05 18:55:43.466, 210 MHz, 0 %, 23.97 W, 7240 MiB
2026/07/05 18:55:44.467, 210 MHz, 0 %, 23.83 W, 7240 MiB
2026/07/05 18:55:45.467, 210 MHz, 0 %, 23.83 W, 7240 MiB
2026/07/05 18:55:46.467, 210 MHz, 0 %, 23.85 W, 7240 MiB
2026/07/05 18:55:47.468, 210 MHz, 0 %, 23.84 W, 7240 MiB
2026/07/05 18:55:48.468, 210 MHz, 0 %, 23.96 W, 7240 MiB
2026/07/05 18:55:49.468, 210 MHz, 0 %, 23.83 W, 7240 MiB
2026/07/05 18:55:50.469, 210 MHz, 0 %, 23.86 W, 7240 MiB
2026/07/05 18:55:51.469, 210 MHz, 0 %, 23.99 W, 7240 MiB
2026/07/05 18:55:52.470, 210 MHz, 0 %, 23.80 W, 7240 MiB
2026/07/05 18:55:53.470, 210 MHz, 0 %, 23.81 W, 7240 MiB
2026/07/05 18:55:54.470, 210 MHz, 0 %, 23.95 W, 7240 MiB
2026/07/05 18:55:55.471, 210 MHz, 0 %, 23.80 W, 7240 MiB
2026/07/05 18:55:56.471, 210 MHz, 0 %, 23.80 W, 7240 MiB
2026/07/05 18:55:57.471, 210 MHz, 0 %, 23.93 W, 7240 MiB
2026/07/05 18:55:58.472, 210 MHz, 0 %, 23.80 W, 7240 MiB
2026/07/05 18:55:59.472, 210 MHz, 0 %, 23.78 W, 7240 MiB
2026/07/05 18:56:00.472, 210 MHz, 0 %, 23.92 W, 7240 MiB
2026/07/05 18:56:01.473, 210 MHz, 0 %, 23.80 W, 7240 MiB
2026/07/05 18:56:02.473, 210 MHz, 0 %, 23.79 W, 7240 MiB
2026/07/05 18:56:03.474, 210 MHz, 0 %, 23.93 W, 7240 MiB
2026/07/05 18:56:04.474, 210 MHz, 0 %, 23.81 W, 7240 MiB
2026/07/05 18:56:05.474, 210 MHz, 0 %, 23.79 W, 7240 MiB
2026/07/05 18:56:06.475, 210 MHz, 0 %, 23.90 W, 7240 MiB
2026/07/05 18:56:07.475, 210 MHz, 0 %, 23.76 W, 7240 MiB
2026/07/05 18:56:08.475, 210 MHz, 0 %, 23.78 W, 7240 MiB
2026/07/05 18:56:09.476, 210 MHz, 0 %, 23.90 W, 7240 MiB
2026/07/05 18:56:10.476, 210 MHz, 0 %, 23.75 W, 7240 MiB
2026/07/05 18:56:11.476, 210 MHz, 0 %, 23.76 W, 7240 MiB
2026/07/05 18:56:12.477, 210 MHz, 0 %, 23.92 W, 7240 MiB
2026/07/05 18:56:13.477, 210 MHz, 0 %, 23.78 W, 7240 MiB
2026/07/05 18:56:14.478, 210 MHz, 0 %, 23.76 W, 7240 MiB
2026/07/05 18:56:15.478, 210 MHz, 0 %, 23.87 W, 7240 MiB
2026/07/05 18:56:16.478, 210 MHz, 0 %, 23.71 W, 7240 MiB
2026/07/05 18:56:17.479, 210 MHz, 0 %, 23.68 W, 7240 MiB
2026/07/05 18:56:18.479, 210 MHz, 0 %, 23.80 W, 7240 MiB
2026/07/05 18:56:19.479, 210 MHz, 0 %, 23.68 W, 7240 MiB
2026/07/05 18:56:20.480, 210 MHz, 0 %, 23.71 W, 7240 MiB
2026/07/05 18:56:21.480, 210 MHz, 0 %, 23.84 W, 7240 MiB
2026/07/05 18:56:22.481, 210 MHz, 0 %, 23.68 W, 7240 MiB
2026/07/05 18:56:23.481, 210 MHz, 0 %, 23.84 W, 7240 MiB
2026/07/05 18:56:24.481, 210 MHz, 0 %, 24.01 W, 7240 MiB
2026/07/05 18:56:25.482, 210 MHz, 0 %, 23.85 W, 7240 MiB
2026/07/05 18:56:26.482, 210 MHz, 0 %, 23.71 W, 7240 MiB
2026/07/05 18:56:27.483, 210 MHz, 0 %, 23.92 W, 7240 MiB
2026/07/05 18:56:28.484, 210 MHz, 0 %, 24.09 W, 7240 MiB
2026/07/05 18:56:29.484, 210 MHz, 0 %, 23.89 W, 7240 MiB
2026/07/05 18:56:30.484, 210 MHz, 0 %, 23.72 W, 7240 MiB
2026/07/05 18:56:31.485, 210 MHz, 0 %, 23.69 W, 7240 MiB
2026/07/05 18:56:32.485, 210 MHz, 0 %, 23.81 W, 7240 MiB
2026/07/05 18:56:33.485, 210 MHz, 0 %, 23.66 W, 7240 MiB
2026/07/05 18:56:34.486, 210 MHz, 0 %, 23.62 W, 7240 MiB
2026/07/05 18:56:35.486, 210 MHz, 0 %, 23.76 W, 7240 MiB
2026/07/05 18:56:36.486, 210 MHz, 0 %, 23.66 W, 7240 MiB
2026/07/05 18:56:37.487, 210 MHz, 0 %, 23.64 W, 7240 MiB
2026/07/05 18:56:38.487, 210 MHz, 0 %, 23.81 W, 7240 MiB
2026/07/05 18:56:39.488, 210 MHz, 0 %, 23.72 W, 7240 MiB
2026/07/05 18:56:40.488, 210 MHz, 0 %, 23.72 W, 7240 MiB
2026/07/05 18:56:41.488, 210 MHz, 0 %, 23.82 W, 7240 MiB
2026/07/05 18:56:42.489, 210 MHz, 0 %, 23.70 W, 7240 MiB
2026/07/05 18:56:43.489, 210 MHz, 0 %, 23.72 W, 7240 MiB
2026/07/05 18:56:44.489, 210 MHz, 0 %, 23.88 W, 7240 MiB
2026/07/05 18:56:45.490, 210 MHz, 0 %, 23.76 W, 7240 MiB
2026/07/05 18:56:46.490, 210 MHz, 0 %, 23.74 W, 7240 MiB
